Date,Open,High,Low,Close,Adj Close,Volume
2016-08-22,108.080002,108.209999,107.769997,107.959999,93.121437,2304600
2016-08-23,108.250000,108.550003,107.699997,107.879997,93.052422,2473000
2016-08-24,107.820000,108.290001,107.550003,108.110001,93.250816,3422600
2016-08-25,108.089996,108.379997,107.790001,107.879997,93.052422,2129500
2016-08-26,107.919998,108.500000,107.330002,107.449997,92.681526,2868900
2016-08-29,107.500000,108.010002,107.400002,107.989998,93.147316,2576400
2016-08-30,107.919998,108.059998,107.029999,107.209999,92.474503,3708100
2016-08-31,106.339996,106.879997,106.260002,106.750000,92.729027,3995000
2016-09-01,106.459999,107.339996,106.290001,107.290001,93.198105,3799000
2016-09-02,107.580002,108.250000,107.500000,107.870003,93.701927,3671200
2016-09-06,107.790001,108.120003,107.400002,107.919998,93.745354,2913300
2016-09-07,107.760002,107.970001,106.779999,107.209999,93.128609,3260500
2016-09-08,107.099998,107.339996,106.489998,106.879997,92.841957,3491400
2016-09-09,106.019997,106.190002,104.050003,104.050003,90.383659,6134500
2016-09-12,104.300003,106.220001,104.300003,106.019997,92.094902,4569400
2016-09-13,105.940002,105.949997,104.290001,104.589996,90.852722,4597700
2016-09-14,104.820000,105.639999,104.599998,105.050003,91.252327,4007800
2016-09-15,104.949997,105.720001,104.699997,105.480003,91.625839,3598600
2016-09-16,105.000000,105.500000,104.580002,105.279999,91.452103,4934100
2016-09-19,105.209999,106.120003,104.919998,105.669998,91.790886,3439300
2016-09-20,106.099998,106.709999,105.959999,106.300003,92.338127,3561700
2016-09-21,106.300003,107.370003,105.879997,107.129997,93.059097,3913900
2016-09-22,107.489998,107.940002,107.309998,107.820000,93.658478,3869400
2016-09-23,107.680000,107.989998,107.040001,107.339996,93.241531,3235900
2016-09-26,107.239998,107.379997,106.870003,107.029999,92.972244,4440400
2016-09-27,107.370003,107.870003,106.730003,107.489998,93.371841,3779300
2016-09-28,107.910004,107.910004,106.860001,107.379997,93.276283,5030500
2016-09-29,109.500000,109.709999,107.709999,107.760002,93.606377,7249100
2016-09-30,108.370003,109.239998,108.370003,108.769997,94.483711,7173300
2016-10-03,108.769997,108.830002,107.470001,108.250000,94.032028,4566000
2016-10-04,108.309998,108.370003,106.580002,107.099998,93.033066,5830100
2016-10-05,107.239998,107.489998,105.690002,106.010002,92.086220,6297000
2016-10-06,105.730003,106.529999,105.459999,106.400002,92.425003,4886000
2016-10-07,106.760002,106.919998,105.650002,105.989998,92.068840,4398400
2016-10-10,106.449997,106.620003,105.820000,106.220001,92.268631,3119300
2016-10-11,106.120003,106.209999,105.000000,105.570000,91.704010,3814400
2016-10-12,105.870003,106.160004,105.500000,106.080002,92.147034,3419800
2016-10-13,105.849998,106.169998,105.290001,105.919998,92.008049,3582600
2016-10-14,106.070000,107.059998,105.779999,106.830002,92.798531,4788600
2016-10-17,106.830002,107.070000,106.559998,106.849998,92.815880,4104400
2016-10-18,107.449997,108.180000,106.940002,106.949997,92.902763,3850000
2016-10-19,106.809998,107.010002,106.080002,106.260002,92.303391,4330600
2016-10-20,106.110001,106.320000,105.580002,105.870003,91.964615,3751600
2016-10-21,106.010002,106.010002,105.269997,105.620003,91.747452,3615400
2016-10-24,106.120003,107.900002,106.120003,107.309998,93.215477,5126000
2016-10-25,107.389999,107.629997,106.809998,107.230003,93.145988,3756300
2016-10-26,107.489998,107.949997,106.949997,107.070000,93.007004,3440700
2016-10-27,107.279999,107.540001,106.300003,106.629997,92.624794,4205300
2016-10-28,106.900002,107.529999,106.519997,107.070000,93.007004,3378900
2016-10-31,107.029999,107.430000,106.919998,107.199997,93.119926,3141700
2016-11-01,107.139999,107.300003,106.120003,106.709999,92.694283,4289600
2016-11-02,106.680000,107.440002,106.610001,106.709999,92.694283,3679200
2016-11-03,107.070000,107.139999,106.519997,106.629997,92.624794,3447700
2016-11-04,106.559998,106.970001,105.809998,105.809998,91.912498,2897600
2016-11-07,106.660004,107.199997,106.379997,106.959999,92.911446,5469100
2016-11-08,106.970001,108.930000,106.970001,108.720001,94.440277,4671000
2016-11-09,106.449997,107.349998,105.000000,107.250000,93.163368,6515800
2016-11-10,106.889999,106.889999,102.400002,103.250000,89.688721,9095200
2016-11-11,103.000000,103.769997,102.570000,103.190002,89.636604,5888400
2016-11-14,102.860001,103.339996,100.449997,101.389999,88.073029,7248800
2016-11-15,101.400002,102.050003,100.820000,101.849998,88.472610,5672300
2016-11-16,102.360001,102.900002,101.470001,101.709999,88.350998,3962900
2016-11-17,101.809998,101.930000,101.180000,101.620003,88.272820,4212600
2016-11-18,101.400002,101.800003,101.180000,101.309998,88.003540,4919200
2016-11-21,101.309998,102.320000,101.309998,102.260002,88.828789,3870800
2016-11-22,102.529999,103.000000,102.440002,102.889999,89.376015,4540300
2016-11-23,102.519997,102.889999,101.459999,101.529999,88.194633,4658400
2016-11-25,102.000000,102.910004,101.739998,102.169998,88.750580,3644900
2016-11-28,102.269997,103.250000,101.900002,102.790001,89.289146,5556900
2016-11-29,102.790001,103.050003,102.300003,102.540001,89.071983,3886800
2016-11-30,101.510002,101.919998,100.099998,100.099998,87.595726,8123500
2016-12-01,99.889999,100.050003,98.500000,99.029999,86.659409,7123000
2016-12-02,99.400002,100.639999,99.400002,100.599998,88.033264,4594600
2016-12-05,100.620003,100.910004,100.120003,100.709999,88.129517,3961800
2016-12-06,101.080002,101.610001,100.809998,101.550003,88.864586,4828400
2016-12-07,101.160004,102.930000,101.160004,102.809998,89.967194,4873400
2016-12-08,102.139999,102.610001,102.000000,102.150002,89.389664,3993900
2016-12-09,102.230003,104.050003,102.040001,103.570000,90.632248,5040200
2016-12-12,103.820000,104.870003,103.669998,104.720001,91.638596,4858400
2016-12-13,104.809998,106.010002,104.680000,105.629997,92.434906,4508600
2016-12-14,105.879997,106.529999,104.209999,104.470001,91.419853,5007500
2016-12-15,104.230003,105.570000,104.230003,105.300003,92.146149,4179400
2016-12-16,105.550003,105.919998,105.129997,105.870003,92.644958,7499300
2016-12-19,105.459999,105.870003,105.129997,105.410004,92.242409,3683800
2016-12-20,104.889999,105.040001,104.370003,104.900002,91.796120,4903400
2016-12-21,104.820000,105.690002,104.690002,104.699997,91.621101,3245200
2016-12-22,104.550003,105.449997,104.250000,105.349998,92.189919,2605000
2016-12-23,104.970001,105.250000,104.629997,105.089996,91.962379,1769300
2016-12-27,105.089996,105.320000,104.989998,105.129997,91.997391,1505000
2016-12-28,104.870003,105.099998,104.519997,104.620003,91.551094,1878600
2016-12-29,104.500000,105.099998,104.480003,104.989998,91.874886,2438100
2016-12-30,104.709999,105.150002,104.330002,104.629997,91.559853,3484000
2017-01-03,104.940002,105.089996,104.209999,104.650002,91.577354,3741200
2017-01-04,105.110001,105.629997,104.790001,104.849998,91.752365,3029700
2017-01-05,104.519997,105.120003,104.190002,104.709999,91.629860,5087200
2017-01-06,104.980003,105.160004,104.120003,104.559998,91.498581,4109700
2017-01-09,104.160004,104.260002,103.250000,103.459999,90.536003,5603500
2017-01-10,103.320000,103.320000,101.750000,101.970001,89.232132,5399200
2017-01-11,101.839996,102.360001,101.410004,101.809998,89.092110,4650300
2017-01-12,101.709999,102.519997,101.580002,101.839996,89.118370,3126000
2017-01-13,101.879997,102.110001,101.220001,101.550003,88.864586,3478600
2017-01-17,101.070000,102.320000,101.059998,102.190002,89.424652,3745800
2017-01-18,102.400002,103.000000,102.320000,102.739998,89.905945,4340400
2017-01-19,102.279999,103.000000,102.169998,102.360001,89.573402,3923100
2017-01-20,102.790001,103.320000,102.440002,103.239998,90.343498,4750800
2017-01-23,102.900002,104.220001,102.830002,104.010002,91.017288,4584800
2017-01-24,104.000000,104.930000,103.779999,104.709999,91.629860,4992300
2017-01-25,104.709999,105.190002,104.540001,104.610001,91.542336,3566100
2017-01-26,104.510002,104.730003,104.070000,104.139999,91.131065,3634600
2017-01-27,104.379997,104.410004,103.430000,103.480003,90.553520,4248200
2017-01-30,103.010002,103.720001,103.000000,103.690002,90.737267,3462600
2017-01-31,103.209999,104.169998,103.209999,103.779999,90.816032,3846600
2017-02-01,103.610001,103.779999,102.980003,103.010002,90.142220,3515600
2017-02-02,103.760002,104.389999,103.290001,104.029999,91.034798,3213700
2017-02-03,104.440002,105.769997,104.059998,105.110001,91.979897,4287100
2017-02-06,105.099998,105.239998,104.529999,104.570000,91.507347,4355200
2017-02-07,104.629997,105.900002,104.629997,105.610001,92.417435,3980400
2017-02-08,105.500000,106.230003,105.250000,105.690002,92.487442,3407100
2017-02-09,105.690002,106.489998,105.019997,105.970001,92.732460,4012400
2017-02-10,105.830002,106.349998,105.589996,106.099998,92.846207,2475500
2017-02-13,106.500000,106.690002,105.879997,106.519997,93.213745,3463700
2017-02-14,106.169998,107.000000,105.669998,106.919998,93.563774,5665000
2017-02-15,105.349998,107.250000,104.769997,106.730003,93.397514,7617200
2017-02-16,107.150002,108.180000,106.320000,108.120003,94.613876,5559900
2017-02-17,107.290001,108.300003,107.209999,108.150002,94.640144,5498400
2017-02-21,108.070000,109.500000,107.949997,109.360001,95.698990,5370700
2017-02-22,109.370003,109.779999,109.169998,109.410004,95.742744,3815300
2017-02-23,109.120003,110.000000,109.120003,109.540001,95.856514,3382700
2017-02-24,109.500000,109.919998,109.330002,109.830002,96.110275,3991800
2017-02-27,109.690002,109.879997,109.230003,109.269997,95.620232,3475100
2017-02-28,109.050003,110.599998,109.050003,110.379997,96.591568,4684700
2017-03-01,109.599998,110.320000,109.169998,109.730003,96.682335,4750700
2017-03-02,109.809998,110.320000,109.430000,110.110001,97.017120,3880800
2017-03-03,110.099998,110.669998,109.650002,110.559998,97.413628,4111300
2017-03-06,109.800003,110.190002,109.430000,109.629997,96.594208,4491000
2017-03-07,109.160004,109.769997,109.000000,109.320000,96.321068,4361100
2017-03-08,109.169998,109.330002,108.470001,109.300003,96.303436,5244500
2017-03-09,109.599998,109.610001,108.910004,109.019997,96.056747,4066900
2017-03-10,109.580002,109.709999,109.279999,109.589996,96.558975,3488900
2017-03-13,109.320000,109.800003,109.029999,109.410004,96.400368,3131200
2017-03-14,109.279999,109.730003,109.120003,109.339996,96.338692,3630000
2017-03-15,109.559998,111.230003,109.500000,111.110001,97.898224,4973400
2017-03-16,111.089996,111.199997,110.529999,111.139999,97.924667,4580700
2017-03-17,111.480003,111.519997,110.930000,111.389999,98.144936,6444400
2017-03-20,111.150002,111.440002,110.809998,111.150002,97.933479,3382100
2017-03-21,111.540001,112.309998,111.470001,111.769997,98.479729,5587700
2017-03-22,112.309998,112.379997,111.570000,112.019997,98.700043,3882200
2017-03-23,111.949997,112.330002,111.669998,111.779999,98.488556,3208400
2017-03-24,111.980003,112.250000,111.790001,112.120003,98.788124,3913200
2017-03-27,111.870003,112.290001,111.570000,111.830002,98.532623,3514600
2017-03-28,111.809998,112.760002,111.639999,112.449997,99.078896,3945400
2017-03-29,112.059998,112.540001,111.970001,112.430000,99.061272,2683700
2017-03-30,112.290001,112.550003,112.000000,112.180000,98.840988,2104900
2017-03-31,112.309998,112.470001,111.830002,111.860001,98.559052,3744400
2017-04-03,111.949997,112.360001,111.459999,111.860001,98.559052,3587100
2017-04-04,111.989998,112.220001,111.629997,112.080002,98.752884,2360700
2017-04-05,112.040001,112.589996,111.690002,111.940002,98.629532,2992000
2017-04-06,112.120003,112.279999,111.419998,111.580002,98.312340,2740600
2017-04-07,111.699997,111.959999,111.440002,111.610001,98.338776,2799600
2017-04-10,111.699997,112.150002,111.410004,112.019997,98.700043,2873200
2017-04-11,111.709999,112.080002,111.349998,111.730003,98.444504,3031500
2017-04-12,112.050003,113.769997,111.900002,113.610001,100.100952,6260300
2017-04-13,113.250000,113.379997,112.650002,112.680000,99.281563,3257300
2017-04-17,112.739998,113.320000,112.680000,113.320000,99.845444,2917700
2017-04-18,113.440002,114.610001,113.400002,114.279999,100.691299,4574200
2017-04-19,114.419998,114.489998,113.480003,113.620003,100.109779,3044700
2017-04-20,113.519997,113.970001,113.389999,113.589996,100.083351,2973000
2017-04-21,113.550003,113.800003,113.269997,113.430000,99.942375,3885300
2017-04-24,114.360001,114.480003,113.910004,114.320000,100.726532,3221500
2017-04-25,114.209999,114.570000,114.000000,114.160004,100.585556,3643600
2017-04-26,111.750000,113.760002,111.339996,113.330002,99.854263,5343900
2017-04-27,113.099998,113.440002,112.510002,112.639999,99.246300,4096200
2017-04-28,112.339996,113.430000,112.190002,113.279999,99.810196,4872000
2017-05-01,112.930000,113.110001,112.269997,112.279999,98.929100,4074300
2017-05-02,112.750000,112.889999,112.070000,112.290001,98.937912,3082400
2017-05-03,112.389999,112.709999,111.699997,111.790001,98.497375,3342600
2017-05-04,112.169998,113.000000,111.809998,112.959999,99.528259,3488800
2017-05-05,113.040001,113.279999,112.739998,113.220001,99.757324,3046100
2017-05-08,113.199997,113.430000,112.779999,113.220001,99.757324,3097200
2017-05-09,113.239998,113.410004,112.550003,112.720001,99.316780,2708200
2017-05-10,112.699997,112.870003,112.480003,112.839996,99.422516,2160100
2017-05-11,112.639999,113.089996,112.529999,113.040001,99.598724,2277200
2017-05-12,112.930000,113.300003,112.720001,112.910004,99.484192,2383500
2017-05-15,112.900002,114.000000,112.769997,113.940002,100.391724,3500300
2017-05-16,114.059998,114.660004,113.589996,113.790001,100.259560,2444300
2017-05-17,113.790001,114.290001,113.320000,113.739998,100.215492,2999300
2017-05-18,113.779999,114.279999,113.290001,114.029999,100.471008,3439500
2017-05-19,114.169998,114.500000,113.459999,113.690002,100.171440,5750100
2017-05-22,113.690002,115.000000,113.690002,114.699997,101.061348,3324000
2017-05-23,114.709999,115.440002,114.709999,115.050003,101.369728,3261300
2017-05-24,115.309998,116.330002,115.120003,116.059998,102.259644,2816000
2017-05-25,116.360001,117.680000,116.150002,117.529999,103.554855,3596200
2017-05-26,117.250000,118.000000,117.199997,117.910004,103.889656,3104800
2017-05-30,117.739998,118.120003,117.500000,118.010002,103.977776,3231600
2017-05-31,116.910004,117.940002,116.870003,116.870003,103.680573,5232900
2017-06-01,116.800003,117.260002,116.059998,117.230003,103.999947,4404900
2017-06-02,117.459999,117.699997,117.040001,117.669998,104.390297,3162900
2017-06-05,117.389999,117.970001,117.050003,117.879997,104.576569,2968800
2017-06-06,117.779999,117.940002,117.459999,117.699997,104.416901,2643200
2017-06-07,117.169998,117.570000,116.820000,117.050003,103.840256,3681100
2017-06-08,117.050003,117.080002,115.589996,115.889999,102.811188,3956700
2017-06-09,115.660004,116.129997,115.360001,115.940002,102.855553,3197700
2017-06-12,115.940002,116.620003,115.940002,116.230003,103.112823,3492100
2017-06-13,115.470001,116.589996,115.470001,116.320000,103.192642,2760000
2017-06-14,116.910004,118.059998,116.830002,117.370003,104.124146,3597200
2017-06-15,117.000000,117.480003,116.510002,117.209999,103.982193,3372700
2017-06-16,117.370003,117.400002,116.300003,116.860001,103.671700,5156200
2017-06-19,117.019997,117.290001,116.230003,117.290001,104.053177,2436600
2017-06-20,117.290001,118.139999,117.180000,117.949997,104.638695,3703500
2017-06-21,117.779999,118.239998,117.239998,117.419998,104.168488,3767100
2017-06-22,117.330002,117.410004,116.050003,116.150002,103.041840,3288100
2017-06-23,116.209999,117.370003,116.089996,116.959999,103.760414,3453400
2017-06-26,117.419998,117.830002,117.059998,117.120003,103.902359,2704000
2017-06-27,117.239998,117.379997,115.940002,115.940002,102.855553,2884300
2017-06-28,116.519997,116.870003,116.199997,116.379997,103.245850,3110600
2017-06-29,116.070000,116.199997,114.889999,115.180000,102.181297,3474400
2017-06-30,115.529999,116.110001,115.300003,115.489998,102.456306,3313300
2017-07-03,115.550003,116.000000,115.339996,115.440002,102.411942,2250800
2017-07-05,115.500000,115.550003,114.879997,115.300003,102.287758,4023100
2017-07-06,114.970001,115.419998,114.849998,115.129997,102.136940,4007000
2017-07-07,115.410004,115.660004,114.830002,115.510002,102.474075,3972500
2017-07-10,115.919998,116.000000,114.199997,114.269997,101.373993,5771200
2017-07-11,113.339996,113.980003,112.250000,113.739998,100.903801,6368500
2017-07-12,114.489998,114.980003,114.279999,114.769997,101.817558,3885200
2017-07-13,114.949997,115.040001,113.919998,114.019997,101.152214,3089400
2017-07-14,114.260002,115.120003,114.250000,114.930000,101.959511,2956400
2017-07-17,114.940002,115.160004,114.839996,114.930000,101.959511,2481300
