Date,Open,High,Low,Close,Adj Close,Volume
2007-08-07,11900.000000,11920.000000,11640.000000,11680.000000,9152.330078,15727400
2007-08-08,11800.000000,12040.000000,11740.000000,12040.000000,9434.422852,20627250
2007-08-09,12400.000000,12500.000000,12320.000000,12420.000000,9732.187500,42449700
2007-08-10,12120.000000,12160.000000,11960.000000,12060.000000,9450.095703,30724000
2007-08-13,12120.000000,12340.000000,12020.000000,12260.000000,9606.812500,17635500
2007-08-14,12240.000000,12420.000000,12140.000000,12240.000000,9591.141602,16922600
2007-08-16,11680.000000,11800.000000,11580.000000,11600.000000,9089.641602,50978800
2007-08-17,11740.000000,11800.000000,11360.000000,11440.000000,8964.268555,37513450
2007-08-20,11800.000000,11840.000000,11700.000000,11800.000000,9246.361328,24012750
2007-08-21,11800.000000,11980.000000,11720.000000,11840.000000,9277.705078,18044500
2007-08-22,11920.000000,12040.000000,11840.000000,11880.000000,9309.049805,20210450
2007-08-23,12200.000000,12260.000000,11940.000000,11980.000000,9387.406250,19973500
2007-08-24,11900.000000,11940.000000,11660.000000,11720.000000,9183.671875,18926300
2007-08-27,11820.000000,12000.000000,11500.000000,11540.000000,9042.625977,21689350
2007-08-28,11480.000000,11540.000000,11360.000000,11520.000000,9026.956055,26209000
2007-08-29,11160.000000,11360.000000,11160.000000,11240.000000,8807.549805,32118350
2007-08-30,11500.000000,11560.000000,11380.000000,11440.000000,8964.268555,19231700
2007-08-31,11400.000000,11820.000000,11400.000000,11820.000000,9262.033203,30225900
2007-09-03,11820.000000,11820.000000,11500.000000,11520.000000,9026.956055,19882000
2007-09-04,11520.000000,11660.000000,11420.000000,11500.000000,9011.283203,14962300
2007-09-05,11600.000000,11700.000000,11380.000000,11380.000000,8917.255859,19629900
2007-09-06,11240.000000,11500.000000,11220.000000,11500.000000,9011.283203,17740550
2007-09-07,11500.000000,11500.000000,11320.000000,11500.000000,9011.283203,15746950
2007-09-10,11260.000000,11280.000000,11120.000000,11260.000000,8823.219727,17560000
2007-09-11,11300.000000,11460.000000,11220.000000,11340.000000,8885.911133,13712100
2007-09-12,11360.000000,11400.000000,11180.000000,11200.000000,8776.206055,14680300
2007-09-13,11200.000000,11340.000000,11020.000000,11240.000000,8807.549805,24396000
2007-09-14,11200.000000,11220.000000,11040.000000,11120.000000,8713.520508,24298800
2007-09-17,11020.000000,11040.000000,10880.000000,10900.000000,8541.128906,21488750
2007-09-18,10900.000000,10960.000000,10760.000000,10840.000000,8494.116211,23761000
2007-09-19,11060.000000,11180.000000,10960.000000,11040.000000,8650.832031,28984400
2007-09-20,10940.000000,11040.000000,10800.000000,10920.000000,8556.801758,29019850
2007-09-21,10800.000000,10860.000000,10640.000000,10680.000000,8368.737305,39467450
2007-09-27,11000.000000,11160.000000,10860.000000,11160.000000,8744.863281,49918900
2007-09-28,11520.000000,11540.000000,11400.000000,11500.000000,9011.283203,42891650
2007-10-01,11520.000000,11540.000000,11340.000000,11460.000000,8979.943359,16355000
2007-10-02,11580.000000,11700.000000,11520.000000,11580.000000,9073.972656,30136750
2007-10-04,11260.000000,11400.000000,11200.000000,11300.000000,8854.566406,40348550
2007-10-05,11320.000000,11340.000000,10960.000000,11060.000000,8666.504883,29788950
2007-10-08,11080.000000,11160.000000,10820.000000,11020.000000,8635.159180,28390800
2007-10-09,10820.000000,10900.000000,10660.000000,10740.000000,8415.753906,40724950
2007-10-10,10900.000000,11060.000000,10760.000000,11040.000000,8650.832031,32597150
2007-10-11,11060.000000,11180.000000,10860.000000,11100.000000,8697.845703,30210150
2007-10-12,11020.000000,11440.000000,10940.000000,11140.000000,8729.191406,56563250
2007-10-15,11160.000000,11240.000000,10760.000000,10840.000000,8494.116211,33940050
2007-10-16,10540.000000,10640.000000,10260.000000,10300.000000,8070.976074,66853950
2007-10-17,10320.000000,10440.000000,10160.000000,10300.000000,8070.976074,35884300
2007-10-18,10400.000000,10520.000000,10320.000000,10440.000000,8180.677734,30044750
2007-10-19,10580.000000,10960.000000,10380.000000,10800.000000,8462.771484,48519450
2007-10-22,10420.000000,10660.000000,10380.000000,10440.000000,8180.677734,32305000
2007-10-23,10500.000000,10600.000000,10440.000000,10440.000000,8180.677734,31971400
2007-10-24,10520.000000,10520.000000,10180.000000,10260.000000,8039.631836,40471500
